date,currency,iv_atm,skew_25d,butterfly_25d,term_spread,iv_25d_put,iv_25d_call,spot,interpolated
2024-09-24,ETH,0.5966,-0.0182,-0.0065,-0.0707,0.581,0.5992,2602.66,True
2024-09-25,ETH,0.5954,-0.0167,-0.0102,-0.0712,0.5769,0.5936,2630.1,False
2024-09-26,ETH,0.5948,-0.0049,-0.0053,-0.0709,0.5871,0.592,2592.26,True
2024-09-27,ETH,0.5942,0.007,-0.0004,-0.0706,0.5974,0.5904,2554.41,True
2024-09-28,ETH,0.5936,0.0188,0.0045,-0.0703,0.6076,0.5888,2516.57,True
2024-09-29,ETH,0.5931,0.0306,0.0095,-0.0701,0.6178,0.5872,2478.73,True
2024-09-30,ETH,0.5925,0.0424,0.0144,-0.0698,0.628,0.5856,2440.89,True
2024-10-01,ETH,0.5919,0.0543,0.0193,-0.0695,0.6383,0.584,2403.04,True
2024-10-02,ETH,0.5913,0.0661,0.0242,-0.0692,0.6485,0.5824,2365.2,False
2024-10-03,ETH,0.5933,0.056,0.0217,-0.057,0.643,0.5869,2369.38,True
2024-10-04,ETH,0.5953,0.046,0.0192,-0.0449,0.6374,0.5915,2373.56,True
2024-10-05,ETH,0.5973,0.0359,0.0167,-0.0327,0.6319,0.596,2377.74,True
2024-10-06,ETH,0.5993,0.0258,0.0141,-0.0205,0.6263,0.6005,2381.91,True
2024-10-07,ETH,0.6013,0.0157,0.0116,-0.0083,0.6208,0.605,2386.09,True
2024-10-08,ETH,0.6033,0.0057,0.0091,0.0038,0.6152,0.6096,2390.27,True
2024-10-09,ETH,0.6053,-0.0044,0.0066,0.016,0.6097,0.6141,2394.45,False
2024-10-10,ETH,0.6064,-0.0076,0.0087,0.0145,0.6112,0.6188,2427.8,True
2024-10-11,ETH,0.6074,-0.0108,0.0107,0.013,0.6128,0.6236,2461.15,True
2024-10-12,ETH,0.6085,-0.014,0.0128,0.0115,0.6143,0.6283,2494.5,True
2024-10-13,ETH,0.6096,-0.0171,0.0148,0.0101,0.6159,0.633,2527.85,True
2024-10-14,ETH,0.6107,-0.0203,0.0169,0.0086,0.6174,0.6377,2561.2,True
2024-10-15,ETH,0.6117,-0.0235,0.0189,0.0071,0.619,0.6425,2594.55,True
2024-10-16,ETH,0.6128,-0.0267,0.021,0.0056,0.6205,0.6472,2627.9,False
2024-10-17,ETH,0.6111,-0.0266,0.0198,0.0039,0.6176,0.6442,2615.71,True
2024-10-18,ETH,0.6093,-0.0265,0.0185,0.0022,0.6147,0.6412,2603.53,True
2024-10-19,ETH,0.6076,-0.0264,0.0173,0.0005,0.6118,0.6382,2591.34,True
2024-10-20,ETH,0.6059,-0.0263,0.0161,-0.0012,0.6088,0.6351,2579.16,True
2024-10-21,ETH,0.6042,-0.0262,0.0149,-0.0029,0.6059,0.6321,2566.97,True
2024-10-22,ETH,0.6024,-0.0261,0.0136,-0.0046,0.603,0.6291,2554.79,True
2024-10-23,ETH,0.6007,-0.026,0.0124,-0.0063,0.6001,0.6261,2542.6,False
2024-10-24,ETH,0.6037,-0.0217,0.0114,-0.0043,0.6043,0.626,2557.45,True
2024-10-25,ETH,0.6067,-0.0175,0.0105,-0.0023,0.6084,0.6259,2572.3,True
2024-10-26,ETH,0.6097,-0.0132,0.0095,-0.0003,0.6126,0.6258,2587.15,True
2024-10-27,ETH,0.6127,-0.0089,0.0085,0.0018,0.6167,0.6256,2602.0,True
2024-10-28,ETH,0.6157,-0.0046,0.0075,0.0038,0.6209,0.6255,2616.85,True
2024-10-29,ETH,0.6187,-0.0004,0.0066,0.0058,0.625,0.6254,2631.7,True
2024-10-30,ETH,0.6217,0.0039,0.0056,0.0078,0.6292,0.6253,2646.55,False
2024-10-31,ETH,0.6226,-0.0072,0.0035,0.0055,0.6224,0.6296,2671.73,True
2024-11-01,ETH,0.6234,-0.0183,0.0013,0.0032,0.6156,0.6339,2696.91,True
2024-11-02,ETH,0.6243,-0.0294,-0.0008,0.0009,0.6088,0.6382,2722.09,True
2024-11-03,ETH,0.6251,-0.0404,-0.0029,-0.0013,0.602,0.6424,2747.26,True
2024-11-04,ETH,0.626,-0.0515,-0.005,-0.0036,0.5952,0.6467,2772.44,True
2024-11-05,ETH,0.6268,-0.0626,-0.0072,-0.0059,0.5884,0.651,2797.62,True
2024-11-06,ETH,0.6277,-0.0737,-0.0093,-0.0082,0.5816,0.6553,2822.8,False
2024-11-07,ETH,0.6274,-0.0705,-0.0061,-0.006,0.5861,0.6566,2879.75,True
2024-11-08,ETH,0.6272,-0.0674,-0.003,-0.0037,0.5906,0.658,2936.7,True
2024-11-09,ETH,0.6269,-0.0642,0.0002,-0.0015,0.5951,0.6593,2993.65,True
2024-11-10,ETH,0.6267,-0.0611,0.0034,0.0007,0.5995,0.6606,3050.6,True
2024-11-11,ETH,0.6264,-0.0579,0.0066,0.0029,0.604,0.6619,3107.55,True
2024-11-12,ETH,0.6262,-0.0548,0.0097,0.0052,0.6085,0.6633,3164.5,True
2024-11-13,ETH,0.6259,-0.0516,0.0129,0.0074,0.613,0.6646,3221.45,False
2024-11-14,ETH,0.626,-0.0483,0.013,0.0055,0.6148,0.6631,3209.94,True
2024-11-15,ETH,0.626,-0.045,0.013,0.0036,0.6165,0.6616,3198.42,True
2024-11-16,ETH,0.6261,-0.0417,0.0131,0.0017,0.6183,0.6601,3186.91,True
2024-11-17,ETH,0.6262,-0.0385,0.0131,-0.0003,0.6201,0.6585,3175.39,True
2024-11-18,ETH,0.6263,-0.0352,0.0132,-0.0022,0.6219,0.657,3163.88,True
2024-11-19,ETH,0.6263,-0.0319,0.0132,-0.0041,0.6236,0.6555,3152.36,True
2024-11-20,ETH,0.6264,-0.0286,0.0133,-0.006,0.6254,0.654,3140.85,False
2024-11-21,ETH,0.6393,-0.0324,0.0139,-0.0035,0.637,0.6693,3205.87,True
2024-11-22,ETH,0.6521,-0.0361,0.0145,-0.001,0.6485,0.6847,3270.89,True
2024-11-23,ETH,0.665,-0.0399,0.0151,0.0015,0.6601,0.7,3335.91,True
2024-11-24,ETH,0.6778,-0.0437,0.0156,0.004,0.6716,0.7153,3400.94,True
2024-11-25,ETH,0.6907,-0.0475,0.0162,0.0065,0.6832,0.7306,3465.96,True
2024-11-26,ETH,0.7035,-0.0512,0.0168,0.009,0.6947,0.746,3530.98,True
2024-11-27,ETH,0.7164,-0.055,0.0174,0.0115,0.7063,0.7613,3596.0,False
2024-11-28,ETH,0.7158,-0.0619,0.0185,0.011,0.7033,0.7652,3633.22,True
2024-11-29,ETH,0.7151,-0.0689,0.0196,0.0104,0.7003,0.7692,3670.44,True
2024-11-30,ETH,0.7145,-0.0758,0.0207,0.0099,0.6973,0.7731,3707.66,True
2024-12-01,ETH,0.7139,-0.0828,0.0217,0.0094,0.6942,0.777,3744.89,True
2024-12-02,ETH,0.7133,-0.0897,0.0228,0.0089,0.6912,0.7809,3782.11,True
2024-12-03,ETH,0.7126,-0.0967,0.0239,0.0083,0.6882,0.7849,3819.33,True
2024-12-04,ETH,0.712,-0.1036,0.025,0.0078,0.6852,0.7888,3856.55,False
2024-12-05,ETH,0.7124,-0.099,0.0231,0.0079,0.6861,0.7851,3863.64,True
2024-12-06,ETH,0.7129,-0.0944,0.0213,0.008,0.6869,0.7814,3870.72,True
2024-12-07,ETH,0.7133,-0.0898,0.0194,0.0081,0.6878,0.7777,3877.81,True
2024-12-08,ETH,0.7138,-0.0853,0.0175,0.0083,0.6887,0.7739,3884.89,True
2024-12-09,ETH,0.7142,-0.0807,0.0156,0.0084,0.6896,0.7702,3891.98,True
2024-12-10,ETH,0.7147,-0.0761,0.0138,0.0085,0.6904,0.7665,3899.06,True
2024-12-11,ETH,0.7151,-0.0715,0.0119,0.0086,0.6913,0.7628,3906.15,False
2024-12-12,ETH,0.7116,-0.055,0.0107,0.0061,0.6949,0.7498,3875.62,True
2024-12-13,ETH,0.7081,-0.0384,0.0095,0.0035,0.6984,0.7369,3845.09,True
2024-12-14,ETH,0.7046,-0.0219,0.0083,0.001,0.702,0.7239,3814.56,True
2024-12-15,ETH,0.7011,-0.0053,0.0071,-0.0016,0.7056,0.7109,3784.04,True
2024-12-16,ETH,0.6976,0.0112,0.0059,-0.0041,0.7092,0.6979,3753.51,True
2024-12-17,ETH,0.6941,0.0278,0.0047,-0.0067,0.7127,0.685,3722.98,True
2024-12-18,ETH,0.6906,0.0443,0.0035,-0.0092,0.7163,0.672,3692.45,False
2024-12-19,ETH,0.6928,0.0369,0.0045,-0.008,0.7157,0.6788,3653.33,True
2024-12-20,ETH,0.695,0.0295,0.0054,-0.0068,0.7152,0.6857,3614.21,True
2024-12-21,ETH,0.6972,0.0221,0.0064,-0.0056,0.7146,0.6925,3575.09,True
2024-12-22,ETH,0.6993,0.0147,0.0073,-0.0044,0.714,0.6993,3535.96,True
2024-12-23,ETH,0.7015,0.0073,0.0083,-0.0032,0.7134,0.7061,3496.84,True
2024-12-24,ETH,0.7037,-0.0001,0.0092,-0.002,0.7129,0.713,3457.72,True
2024-12-25,ETH,0.7059,-0.0075,0.0102,-0.0008,0.7123,0.7198,3418.6,False
2024-12-26,ETH,0.7027,-0.011,0.0097,-0.0014,0.7069,0.7179,3418.37,True
2024-12-27,ETH,0.6996,-0.0146,0.0092,-0.0021,0.7015,0.716,3418.14,True
2024-12-28,ETH,0.6964,-0.0181,0.0087,-0.0027,0.6961,0.7141,3417.91,True
2024-12-29,ETH,0.6933,-0.0216,0.0082,-0.0033,0.6906,0.7123,3417.69,True
2024-12-30,ETH,0.6901,-0.0251,0.0077,-0.0039,0.6852,0.7104,3417.46,True
2024-12-31,ETH,0.687,-0.0287,0.0072,-0.0046,0.6798,0.7085,3417.23,True
2025-01-01,ETH,0.6838,-0.0322,0.0067,-0.0052,0.6744,0.7066,3417.0,False
2025-01-02,ETH,0.6828,-0.0324,0.0077,-0.0065,0.6743,0.7067,3398.32,True
2025-01-03,ETH,0.6818,-0.0327,0.0087,-0.0078,0.6742,0.7068,3379.64,True
2025-01-04,ETH,0.6808,-0.0329,0.0097,-0.0091,0.6741,0.7069,3360.96,True
2025-01-05,ETH,0.6798,-0.0331,0.0107,-0.0104,0.6739,0.7071,3342.29,True
2025-01-06,ETH,0.6788,-0.0333,0.0117,-0.0117,0.6738,0.7072,3323.61,True
2025-01-07,ETH,0.6778,-0.0336,0.0127,-0.013,0.6737,0.7073,3304.93,True
2025-01-08,ETH,0.6768,-0.0338,0.0137,-0.0143,0.6736,0.7074,3286.25,False
2025-01-09,ETH,0.682,-0.0334,0.0128,-0.0108,0.6781,0.7115,3300.42,True
2025-01-10,ETH,0.6873,-0.033,0.0118,-0.0073,0.6826,0.7156,3314.59,True
2025-01-11,ETH,0.6925,-0.0326,0.0109,-0.0038,0.6871,0.7197,3328.76,True
2025-01-12,ETH,0.6977,-0.0323,0.01,-0.0003,0.6916,0.7239,3342.94,True
2025-01-13,ETH,0.7029,-0.0319,0.0091,0.0032,0.6961,0.728,3357.11,True
2025-01-14,ETH,0.7082,-0.0315,0.0081,0.0067,0.7006,0.7321,3371.28,True
2025-01-15,ETH,0.7134,-0.0311,0.0072,0.0102,0.7051,0.7362,3385.45,False
2025-01-16,ETH,0.7095,-0.0298,0.0074,0.0082,0.702,0.7318,3363.36,True
2025-01-17,ETH,0.7055,-0.0284,0.0076,0.0063,0.6989,0.7273,3341.26,True
2025-01-18,ETH,0.7016,-0.0271,0.0078,0.0043,0.6958,0.7229,3319.17,True
2025-01-19,ETH,0.6976,-0.0258,0.0079,0.0024,0.6927,0.7185,3297.08,True
2025-01-20,ETH,0.6937,-0.0245,0.0081,0.0004,0.6896,0.7141,3274.99,True
2025-01-21,ETH,0.6897,-0.0231,0.0083,-0.0015,0.6865,0.7096,3252.89,True
2025-01-22,ETH,0.6858,-0.0218,0.0085,-0.0035,0.6834,0.7052,3230.8,False
2025-01-23,ETH,0.6807,-0.0238,0.0094,-0.006,0.6782,0.702,3225.12,True
2025-01-24,ETH,0.6756,-0.0258,0.0104,-0.0084,0.673,0.6989,3219.44,True
2025-01-25,ETH,0.6705,-0.0278,0.0113,-0.0109,0.6678,0.6957,3213.76,True
2025-01-26,ETH,0.6653,-0.0299,0.0122,-0.0134,0.6627,0.6925,3208.09,True
2025-01-27,ETH,0.6602,-0.0319,0.0131,-0.0159,0.6575,0.6893,3202.41,True
2025-01-28,ETH,0.6551,-0.0339,0.0141,-0.0183,0.6523,0.6862,3196.73,True
2025-01-29,ETH,0.65,-0.0359,0.015,-0.0208,0.6471,0.683,3191.05,False
2025-01-30,ETH,0.6557,-0.0379,0.0156,-0.016,0.6524,0.6903,3139.95,True
2025-01-31,ETH,0.6614,-0.0398,0.0163,-0.0111,0.6578,0.6976,3088.85,True
2025-02-01,ETH,0.6671,-0.0418,0.0169,-0.0063,0.6631,0.7049,3037.75,True
2025-02-02,ETH,0.6727,-0.0438,0.0175,-0.0015,0.6684,0.7122,2986.65,True
2025-02-03,ETH,0.6784,-0.0458,0.0181,0.0033,0.6737,0.7195,2935.55,True
2025-02-04,ETH,0.6841,-0.0477,0.0188,0.0082,0.6791,0.7268,2884.45,True
2025-02-05,ETH,0.6898,-0.0497,0.0194,0.013,0.6844,0.7341,2833.35,False
2025-02-06,ETH,0.6853,-0.0472,0.0199,0.0089,0.6816,0.7288,2811.73,True
2025-02-07,ETH,0.6807,-0.0447,0.0203,0.0049,0.6788,0.7235,2790.11,True
2025-02-08,ETH,0.6762,-0.0422,0.0208,0.0008,0.676,0.7182,2768.49,True
2025-02-09,ETH,0.6717,-0.0397,0.0213,-0.0032,0.6731,0.7128,2746.86,True
2025-02-10,ETH,0.6672,-0.0372,0.0218,-0.0073,0.6703,0.7075,2725.24,True
2025-02-11,ETH,0.6626,-0.0347,0.0222,-0.0113,0.6675,0.7022,2703.62,True
2025-02-12,ETH,0.6581,-0.0322,0.0227,-0.0154,0.6647,0.6969,2682.0,False
2025-02-13,ETH,0.6587,-0.028,0.0199,-0.0125,0.6647,0.6926,2689.07,True
2025-02-14,ETH,0.6594,-0.0237,0.0171,-0.0096,0.6646,0.6883,2696.14,True
2025-02-15,ETH,0.66,-0.0195,0.0143,-0.0067,0.6646,0.684,2703.21,True
2025-02-16,ETH,0.6606,-0.0152,0.0115,-0.0037,0.6645,0.6798,2710.29,True
2025-02-17,ETH,0.6612,-0.011,0.0087,-0.0008,0.6645,0.6755,2717.36,True
2025-02-18,ETH,0.6619,-0.0067,0.0059,0.0021,0.6644,0.6712,2724.43,True
2025-02-19,ETH,0.6625,-0.0025,0.0031,0.005,0.6644,0.6669,2731.5,False
2025-02-20,ETH,0.6541,0.0124,0.0084,0.0041,0.6688,0.6564,2677.61,True
2025-02-21,ETH,0.6458,0.0272,0.0138,0.0033,0.6732,0.646,2623.71,True
2025-02-22,ETH,0.6374,0.0421,0.0191,0.0024,0.6776,0.6355,2569.82,True
2025-02-23,ETH,0.6291,0.0569,0.0245,0.0016,0.682,0.6251,2515.93,True
2025-02-24,ETH,0.6207,0.0718,0.0298,0.0007,0.6864,0.6146,2462.04,True
2025-02-25,ETH,0.6124,0.0866,0.0352,-0.0001,0.6908,0.6042,2408.14,True
2025-02-26,ETH,0.604,0.1015,0.0405,-0.001,0.6952,0.5937,2354.25,False
2025-02-27,ETH,0.6183,0.0848,0.0353,0.0047,0.6959,0.6112,2344.36,True
2025-02-28,ETH,0.6325,0.0681,0.0302,0.0105,0.6967,0.6286,2334.46,True
2025-03-01,ETH,0.6468,0.0514,0.025,0.0162,0.6974,0.6461,2324.57,True
2025-03-02,ETH,0.661,0.0346,0.0199,0.0219,0.6982,0.6635,2314.68,True
2025-03-03,ETH,0.6753,0.0179,0.0147,0.0276,0.6989,0.681,2304.79,True
2025-03-04,ETH,0.6895,0.0012,0.0096,0.0334,0.6997,0.6984,2294.89,True
2025-03-05,ETH,0.7038,-0.0155,0.0044,0.0391,0.7004,0.7159,2285.0,False
2025-03-06,ETH,0.7107,-0.006,0.0054,0.0411,0.713,0.719,2225.89,True
2025-03-07,ETH,0.7175,0.0036,0.0063,0.043,0.7256,0.7221,2166.79,True
2025-03-08,ETH,0.7244,0.0131,0.0073,0.045,0.7382,0.7252,2107.68,True
2025-03-09,ETH,0.7313,0.0226,0.0083,0.047,0.7509,0.7282,2048.57,True
2025-03-10,ETH,0.7382,0.0321,0.0093,0.049,0.7635,0.7313,1989.46,True
2025-03-11,ETH,0.745,0.0417,0.0102,0.0509,0.7761,0.7344,1930.36,True
2025-03-12,ETH,0.7519,0.0512,0.0112,0.0529,0.7887,0.7375,1871.25,False
2025-03-13,ETH,0.734,0.0414,0.0135,0.0424,0.7682,0.7268,1890.65,True
2025-03-14,ETH,0.7161,0.0316,0.0158,0.0319,0.7477,0.7161,1910.05,True
2025-03-15,ETH,0.6982,0.0218,0.0181,0.0214,0.7272,0.7054,1929.45,True
2025-03-16,ETH,0.6803,0.012,0.0203,0.011,0.7066,0.6946,1948.85,True
2025-03-17,ETH,0.6624,0.0022,0.0226,0.0005,0.6861,0.6839,1968.25,True
2025-03-18,ETH,0.6445,-0.0076,0.0249,-0.01,0.6656,0.6732,1987.65,True
2025-03-19,ETH,0.6266,-0.0174,0.0272,-0.0205,0.6451,0.6625,2007.05,False
2025-03-20,ETH,0.6208,-0.0104,0.026,-0.02,0.6416,0.652,2009.79,True
2025-03-21,ETH,0.6151,-0.0033,0.0248,-0.0195,0.6382,0.6415,2012.54,True
2025-03-22,ETH,0.6093,0.0037,0.0236,-0.019,0.6347,0.631,2015.28,True
2025-03-23,ETH,0.6036,0.0108,0.0223,-0.0186,0.6313,0.6205,2018.02,True
2025-03-24,ETH,0.5978,0.0178,0.0211,-0.0181,0.6278,0.61,2020.76,True
2025-03-25,ETH,0.5921,0.0249,0.0199,-0.0176,0.6244,0.5995,2023.51,True
2025-03-26,ETH,0.5863,0.0319,0.0187,-0.0171,0.6209,0.589,2026.25,False
2025-03-27,ETH,0.5949,0.0423,0.0197,-0.013,0.6357,0.5933,1996.06,True
2025-03-28,ETH,0.6034,0.0528,0.0206,-0.0089,0.6504,0.5976,1965.88,True
2025-03-29,ETH,0.612,0.0632,0.0216,-0.0048,0.6652,0.6019,1935.69,True
2025-03-30,ETH,0.6206,0.0737,0.0225,-0.0007,0.6799,0.6063,1905.51,True
2025-03-31,ETH,0.6292,0.0841,0.0235,0.0034,0.6947,0.6106,1875.32,True
2025-04-01,ETH,0.6377,0.0946,0.0244,0.0075,0.7094,0.6149,1845.14,True
2025-04-02,ETH,0.6463,0.105,0.0254,0.0116,0.7242,0.6192,1814.95,False
2025-04-03,ETH,0.667,0.1052,0.0277,0.021,0.7473,0.6421,1783.49,True
2025-04-04,ETH,0.6877,0.1054,0.0301,0.0305,0.7705,0.6651,1752.04,True
2025-04-05,ETH,0.7084,0.1056,0.0324,0.0399,0.7936,0.688,1720.58,True
2025-04-06,ETH,0.729,0.1058,0.0348,0.0494,0.8167,0.7109,1689.12,True
2025-04-07,ETH,0.7497,0.106,0.0371,0.0588,0.8398,0.7338,1657.66,True
2025-04-08,ETH,0.7704,0.1062,0.0395,0.0683,0.863,0.7568,1626.21,True
2025-04-09,ETH,0.7911,0.1064,0.0418,0.0777,0.8861,0.7797,1594.75,False
2025-04-10,ETH,0.7766,0.0932,0.0391,0.0666,0.8623,0.7691,1595.73,True
2025-04-11,ETH,0.7622,0.0799,0.0363,0.0555,0.8384,0.7585,1596.71,True
2025-04-12,ETH,0.7477,0.0667,0.0336,0.0444,0.8146,0.7479,1597.69,True
2025-04-13,ETH,0.7332,0.0535,0.0308,0.0334,0.7908,0.7373,1598.66,True
2025-04-14,ETH,0.7187,0.0403,0.0281,0.0223,0.767,0.7267,1599.64,True
2025-04-15,ETH,0.7043,0.027,0.0253,0.0112,0.7431,0.7161,1600.62,True
2025-04-16,ETH,0.6898,0.0138,0.0226,0.0001,0.7193,0.7055,1601.6,False
2025-04-17,ETH,0.6898,0.0163,0.024,-0.0003,0.722,0.7057,1623.8,True
2025-04-18,ETH,0.6898,0.0188,0.0254,-0.0006,0.7246,0.7059,1646.0,True
2025-04-19,ETH,0.6898,0.0213,0.0268,-0.001,0.7273,0.7061,1668.2,True
2025-04-20,ETH,0.6899,0.0237,0.0283,-0.0014,0.73,0.7062,1690.4,True
2025-04-21,ETH,0.6899,0.0262,0.0297,-0.0018,0.7327,0.7064,1712.6,True
2025-04-22,ETH,0.6899,0.0287,0.0311,-0.0021,0.7353,0.7066,1734.8,True
2025-04-23,ETH,0.6899,0.0312,0.0325,-0.0025,0.738,0.7068,1757.0,False
2025-04-24,ETH,0.6828,0.0264,0.0314,-0.0041,0.7275,0.701,1764.71,True
2025-04-25,ETH,0.6758,0.0217,0.0303,-0.0057,0.717,0.6953,1772.43,True
2025-04-26,ETH,0.6687,0.0169,0.0292,-0.0073,0.7065,0.6895,1780.14,True
2025-04-27,ETH,0.6617,0.0122,0.0282,-0.0089,0.6959,0.6838,1787.86,True
2025-04-28,ETH,0.6546,0.0074,0.0271,-0.0105,0.6854,0.678,1795.57,True
2025-04-29,ETH,0.6476,0.0027,0.026,-0.0121,0.6749,0.6723,1803.29,True
2025-04-30,ETH,0.6405,-0.0021,0.0249,-0.0137,0.6644,0.6665,1811.0,False
2025-05-01,ETH,0.6355,-0.0102,0.0241,-0.0151,0.6545,0.6647,1827.72,True
2025-05-02,ETH,0.6304,-0.0183,0.0232,-0.0164,0.6446,0.6629,1844.44,True
2025-05-03,ETH,0.6254,-0.0264,0.0224,-0.0178,0.6347,0.6611,1861.16,True
2025-05-04,ETH,0.6204,-0.0345,0.0216,-0.0191,0.6247,0.6592,1877.89,True
2025-05-05,ETH,0.6154,-0.0426,0.0208,-0.0205,0.6148,0.6574,1894.61,True
2025-05-06,ETH,0.6103,-0.0507,0.0199,-0.0218,0.6049,0.6556,1911.33,True
2025-05-07,ETH,0.6053,-0.0588,0.0191,-0.0232,0.595,0.6538,1928.05,False
2025-05-08,ETH,0.6197,-0.0411,0.0195,-0.0137,0.6186,0.6598,2014.29,True
2025-05-09,ETH,0.6341,-0.0235,0.0199,-0.0042,0.6423,0.6657,2100.52,True
2025-05-10,ETH,0.6485,-0.0058,0.0203,0.0053,0.6659,0.6717,2186.76,True
2025-05-11,ETH,0.663,0.0119,0.0206,0.0147,0.6895,0.6776,2272.99,True
2025-05-12,ETH,0.6774,0.0296,0.021,0.0242,0.7131,0.6836,2359.23,True
2025-05-13,ETH,0.6918,0.0472,0.0214,0.0337,0.7368,0.6895,2445.46,True
2025-05-14,ETH,0.7062,0.0649,0.0218,0.0432,0.7604,0.6955,2531.7,False
2025-05-15,ETH,0.7016,0.0483,0.0223,0.0388,0.748,0.6997,2546.6,True
2025-05-16,ETH,0.697,0.0316,0.0228,0.0344,0.7356,0.704,2561.5,True
2025-05-17,ETH,0.6924,0.015,0.0233,0.03,0.7232,0.7082,2576.4,True
2025-05-18,ETH,0.6878,-0.0016,0.0239,0.0257,0.7109,0.7125,2591.3,True
2025-05-19,ETH,0.6832,-0.0182,0.0244,0.0213,0.6985,0.7167,2606.2,True
2025-05-20,ETH,0.6786,-0.0349,0.0249,0.0169,0.6861,0.721,2621.1,True
2025-05-21,ETH,0.674,-0.0515,0.0254,0.0125,0.6737,0.7252,2636.0,False
2025-05-22,ETH,0.6743,-0.047,0.0246,0.0116,0.6755,0.7225,2649.75,True
2025-05-23,ETH,0.6746,-0.0425,0.0239,0.0106,0.6773,0.7198,2663.5,True
2025-05-24,ETH,0.6749,-0.038,0.0231,0.0097,0.6791,0.7171,2677.25,True
2025-05-25,ETH,0.6753,-0.0335,0.0223,0.0088,0.6808,0.7143,2691.0,True
2025-05-26,ETH,0.6756,-0.029,0.0215,0.0079,0.6826,0.7116,2704.75,True
2025-05-27,ETH,0.6759,-0.0245,0.0208,0.0069,0.6844,0.7089,2718.5,True
2025-05-28,ETH,0.6762,-0.02,0.02,0.006,0.6862,0.7062,2732.25,False
2025-05-29,ETH,0.671,-0.0215,0.0207,0.0043,0.681,0.7025,2714.11,True
2025-05-30,ETH,0.6658,-0.0231,0.0215,0.0025,0.6758,0.6988,2695.96,True
2025-05-31,ETH,0.6606,-0.0246,0.0222,0.0008,0.6706,0.6951,2677.82,True
2025-06-01,ETH,0.6555,-0.0261,0.023,-0.0009,0.6653,0.6915,2659.68,True
2025-06-02,ETH,0.6503,-0.0276,0.0237,-0.0026,0.6601,0.6878,2641.54,True
2025-06-03,ETH,0.6451,-0.0292,0.0245,-0.0044,0.6549,0.6841,2623.39,True
2025-06-04,ETH,0.6399,-0.0307,0.0252,-0.0061,0.6497,0.6804,2605.25,False
2025-06-05,ETH,0.6544,-0.0362,0.0265,-0.0009,0.6628,0.699,2624.74,True
2025-06-06,ETH,0.669,-0.0418,0.0278,0.0042,0.6759,0.7176,2644.24,True
2025-06-07,ETH,0.6835,-0.0473,0.0291,0.0094,0.689,0.7362,2663.73,True
2025-06-08,ETH,0.6981,-0.0528,0.0304,0.0145,0.702,0.7549,2683.22,True
2025-06-09,ETH,0.7126,-0.0583,0.0317,0.0197,0.7151,0.7735,2702.71,True
2025-06-10,ETH,0.7272,-0.0639,0.033,0.0248,0.7282,0.7921,2722.21,True
2025-06-11,ETH,0.7417,-0.0694,0.0343,0.03,0.7413,0.8107,2741.7,False
2025-06-12,ETH,0.7363,-0.0586,0.032,0.0292,0.739,0.7976,2709.96,True
2025-06-13,ETH,0.7308,-0.0477,0.0298,0.0283,0.7367,0.7844,2678.21,True
2025-06-14,ETH,0.7254,-0.0369,0.0275,0.0275,0.7344,0.7713,2646.47,True
2025-06-15,ETH,0.7199,-0.0261,0.0252,0.0266,0.7321,0.7582,2614.73,True
2025-06-16,ETH,0.7145,-0.0153,0.0229,0.0258,0.7298,0.7451,2582.99,True
2025-06-17,ETH,0.709,-0.0044,0.0207,0.0249,0.7275,0.7319,2551.24,True
2025-06-18,ETH,0.7036,0.0064,0.0184,0.0241,0.7252,0.7188,2519.5,False
2025-06-19,ETH,0.6988,0.0081,0.0181,0.0219,0.7209,0.7128,2515.54,True
2025-06-20,ETH,0.694,0.0099,0.0178,0.0197,0.7167,0.7068,2511.59,True
2025-06-21,ETH,0.6892,0.0116,0.0175,0.0175,0.7124,0.7008,2507.63,True
2025-06-22,ETH,0.6843,0.0133,0.0171,0.0154,0.7082,0.6949,2503.67,True
2025-06-23,ETH,0.6795,0.015,0.0168,0.0132,0.7039,0.6889,2499.71,True
2025-06-24,ETH,0.6747,0.0168,0.0165,0.011,0.6997,0.6829,2495.76,True
2025-06-25,ETH,0.6699,0.0185,0.0162,0.0088,0.6954,0.6769,2491.8,False
2025-06-26,ETH,0.6611,0.0138,0.0106,0.0072,0.6787,0.6648,2507.54,True
2025-06-27,ETH,0.6524,0.0092,0.0049,0.0056,0.662,0.6528,2523.27,True
2025-06-28,ETH,0.6436,0.0045,-0.0007,0.004,0.6453,0.6407,2539.01,True
2025-06-29,ETH,0.6349,-0.0001,-0.0063,0.0023,0.6285,0.6287,2554.74,True
2025-06-30,ETH,0.6261,-0.0048,-0.0119,0.0007,0.6118,0.6166,2570.48,True
2025-07-01,ETH,0.6174,-0.0094,-0.0176,-0.0009,0.5951,0.6046,2586.21,True
2025-07-02,ETH,0.6086,-0.0141,-0.0232,-0.0025,0.5784,0.5925,2601.95,False
2025-07-03,ETH,0.6102,-0.024,-0.018,-0.0021,0.5803,0.6043,2629.39,True
2025-07-04,ETH,0.6119,-0.034,-0.0128,-0.0018,0.5821,0.6161,2656.82,True
2025-07-05,ETH,0.6135,-0.0439,-0.0076,-0.0014,0.584,0.6279,2684.26,True
2025-07-06,ETH,0.6152,-0.0539,-0.0024,-0.0011,0.5859,0.6398,2711.69,True
